session,level,subject,articles,citations,hindex,real_articles,real_citations,real_hindex,threshold_articles,threshold_citations,threshold_hindex
1,2,03-A2,0,229,8,35,528,14,16,290,10
1,2,03-A2,0,727,14,44,1813,21,16,290,10
1,2,03-A2,13,217,8,23,380,11,16,290,10
1,2,03-A2,19,175,8,21,242,10,16,290,10
1,2,03-A2,23,329,11,36,703,15,16,290,10
1,2,03-A2,16,140,7,17,238,11,16,290,10
1,2,03-A2,17,132,6,24,386,11,16,290,10
1,2,03-A2,23,346,7,47,449,12,16,290,10
1,2,03-A2,0,870,14,43,1510,19,16,290,10
1,2,03-A2,0,455,12,34,686,16,16,290,10
1,2,03-A2,4,504,12,37,1199,21,16,290,10
1,2,03-A2,4,237,9,28,372,12,16,290,10
1,2,03-A2,3,1376,16,23,1498,17,16,290,10
1,2,03-A2,3,458,12,16,408,12,16,290,10
1,2,03-A2,6,200,8,15,313,10,16,290,10
1,2,03-A2,11,461,13,28,606,14,16,290,10
1,2,03-A2,4,126,7,21,336,12,16,290,10
1,2,03-A2,10,383,11,22,772,15,16,290,10
1,2,03-A2,12,167,8,18,286,10,16,290,10
1,2,03-A2,21,392,12,21,756,16,16,290,10
1,2,03-A2,7,193,6,28,310,10,16,290,10
1,2,03-A2,17,152,8,19,347,11,16,290,10
1,2,03-A2,23,202,7,26,329,11,16,290,10
1,2,03-A2,5,284,10,21,401,12,16,290,10
1,2,03-A2,2,201,8,19,352,10,16,290,10
1,2,03-A2,1,910,17,32,1325,20,16,290,10
1,2,03-A2,0,378,11,22,885,16,16,290,10
1,2,03-A2,0,227,9,41,535,14,16,290,10
1,2,03-A2,1,330,11,16,691,15,16,290,10
1,2,03-A2,6,81,4,30,622,14,16,290,10
1,2,03-A2,16,319,11,19,595,15,16,290,10
1,2,03-A2,21,245,9,27,400,11,16,290,10
1,2,03-A2,12,151,6,31,786,15,16,290,10
1,2,03-A2,29,235,9,49,653,16,16,290,10
1,2,03-A2,11,275,11,21,527,12,16,290,10
1,2,03-A2,15,374,10,26,802,14,16,290,10
1,2,03-A2,5,442,11,14,728,13,16,290,10
1,2,03-A2,7,312,8,30,728,15,16,290,10
1,2,03-A2,3,451,12,27,842,19,16,290,10
1,2,03-A2,23,607,14,26,871,17,16,290,10
1,2,03-A2,27,262,7,43,571,12,16,290,10
1,2,03-A2,11,760,17,21,1212,20,16,290,10
1,2,03-A2,5,138,8,20,308,11,16,290,10
1,2,03-A2,3,223,9,42,446,14,16,290,10
1,2,03-A2,26,693,14,35,1214,18,16,290,10
1,2,03-A2,0,424,8,20,764,11,16,290,10
1,2,03-A2,1,195,8,23,456,13,16,290,10
1,2,03-A2,9,237,10,26,470,11,16,290,10
1,2,03-A2,9,645,15,31,1164,19,16,290,10
1,2,03-A2,10,845,17,38,1289,20,16,290,10
1,2,03-A2,17,510,16,26,966,19,16,290,10
1,2,03-A2,6,418,11,7,601,12,16,290,10
1,2,03-A2,17,342,9,17,633,11,16,290,10
1,2,03-A2,12,318,10,14,565,12,16,290,10
1,2,03-A2,20,408,13,26,491,14,16,290,10
1,2,03-A2,15,391,11,18,750,16,16,290,10
1,2,03-A2,10,348,12,13,542,13,16,290,10
1,2,03-A2,27,226,7,37,437,12,16,290,10
1,2,03-A2,8,794,12,16,623,13,16,290,10
1,2,03-A2,22,120,7,31,465,13,16,290,10
1,2,03-A2,24,387,11,28,511,14,16,290,10
1,2,03-A2,12,3522,14,16,568,11,16,290,10
1,2,03-A2,21,186,8,26,370,10,16,290,10
1,2,03-A2,23,298,11,33,809,16,16,290,10
1,2,03-A2,16,181,9,18,239,10,16,290,10
1,2,03-A2,23,260,11,24,462,15,16,290,10
1,2,03-A2,15,129,7,19,285,12,16,290,10
1,2,03-A2,14,201,9,31,407,11,16,290,10
1,2,03-A2,12,372,8,16,587,11,16,290,10
1,2,03-A2,27,310,11,29,672,16,16,290,10
1,2,03-A2,23,259,10,29,468,13,16,290,10
1,2,03-A2,22,292,10,30,488,13,16,290,10
1,2,03-A2,10,364,11,16,531,14,16,290,10
1,2,03-A2,6,118,6,9,344,12,16,290,10
1,2,03-A2,9,285,11,11,377,14,16,290,10
1,2,03-A2,13,440,14,24,644,16,16,290,10
1,2,03-A2,16,429,13,24,763,17,16,290,10
1,2,03-A2,28,256,8,30,549,14,16,290,10
1,2,03-A2,17,902,9,25,1201,10,16,290,10
1,2,03-A2,26,327,11,34,562,13,16,290,10
1,2,03-A2,20,252,10,21,515,13,16,290,10
1,2,03-A2,9,702,16,31,1082,20,16,290,10
1,2,03-A2,3,282,9,26,695,15,16,290,10
1,2,03-A2,4,183,8,25,433,12,16,290,10
1,2,03-A2,25,197,8,36,405,11,16,290,10
1,2,03-A2,18,180,8,20,374,13,16,290,10
1,2,03-A2,17,340,11,21,597,15,16,290,10
1,2,03-A2,15,348,12,24,637,17,16,290,10
1,2,03-A2,19,348,10,33,918,15,16,290,10
1,2,03-A2,22,396,11,28,619,13,16,290,10
1,2,03-A2,15,179,7,15,208,9,16,290,10
1,2,03-A2,12,109,6,17,333,10,16,290,10
1,2,03-A2,20,238,8,29,455,13,16,290,10
1,2,03-A2,7,231,8,31,650,17,16,290,10
1,2,03-A2,5,846,12,24,1924,18,16,290,10
1,2,03-A2,6,523,13,30,826,15,16,290,10
1,2,03-A2,1,4,2,4,55,3,16,290,10
1,2,03-A2,22,202,8,26,548,12,16,290,10
1,2,03-A2,20,222,9,25,603,16,16,290,10
1,2,03-A2,8,214,8,19,380,11,16,290,10
1,2,03-A2,7,190,8,31,473,11,16,290,10
1,2,03-A2,13,181,8,37,1382,21,16,290,10
1,2,03-A2,3,185,6,15,382,10,16,290,10
1,2,03-A2,9,283,9,14,395,11,16,290,10
1,2,03-A2,16,172,8,20,283,10,16,290,10
1,2,03-A2,10,70,5,13,321,11,16,290,10
1,2,03-A2,25,174,9,27,452,13,16,290,10
1,2,03-A2,25,196,8,26,446,12,16,290,10
1,2,03-A2,17,291,9,21,387,11,16,290,10
1,2,03-A2,16,207,9,47,560,14,16,290,10
1,2,03-A2,8,756,14,25,1481,21,16,290,10
1,2,03-A2,13,111,6,22,236,10,16,290,10
1,2,03-A2,9,237,10,17,423,12,16,290,10
1,2,03-A2,20,76,5,27,595,14,16,290,10
1,2,03-A2,18,310,11,24,849,15,16,290,10
1,2,03-A2,10,437,13,25,783,17,16,290,10
1,2,03-A2,1,123,7,26,441,13,16,290,10
1,2,03-A2,3,935,17,35,1746,24,16,290,10
1,2,03-A2,2,296,9,25,476,13,16,290,10
1,2,03-A2,6,1224,18,29,2607,27,16,290,10
1,2,03-A2,5,537,12,16,1076,19,16,290,10
1,2,03-A2,26,254,10,32,469,14,16,290,10
1,2,03-A2,19,263,9,40,460,13,16,290,10
1,2,03-A2,4,474,11,25,767,14,16,290,10
2,2,03-A2,0,325,11,24,536,14,16,290,10
2,2,03-A2,0,330,7,26,209,10,16,290,10
2,2,03-A2,0,35,4,22,226,10,16,290,10
2,2,03-A2,6,355,11,31,816,17,16,290,10
2,2,03-A2,19,646,15,69,1824,28,16,290,10
2,2,03-A2,0,234,8,11,387,11,16,290,10
2,2,03-A2,2,312,10,23,665,16,16,290,10
2,2,03-A2,8,323,10,25,502,14,16,290,10
2,2,03-A2,18,197,9,20,295,10,16,290,10
2,2,03-A2,0,208,10,1,448,12,16,290,10
2,2,03-A2,17,205,9,22,321,10,16,290,10
2,2,03-A2,20,124,7,33,297,11,16,290,10
2,2,03-A2,29,156,7,32,437,13,16,290,10
2,2,03-A2,8,186,7,10,532,13,16,290,10
2,2,03-A2,33,297,10,47,648,14,16,290,10
2,2,03-A2,17,184,8,22,359,12,16,290,10
2,2,03-A2,19,276,8,22,471,10,16,290,10
2,2,03-A2,14,487,9,19,337,10,16,290,10
2,2,03-A2,11,993,19,51,1789,25,16,290,10
2,2,03-A2,0,201,8,16,367,10,16,290,10
2,2,03-A2,2,463,12,17,557,15,16,290,10
3,2,03-A2,18,132,7,28,292,12,16,290,10
3,2,03-A2,17,107,7,18,237,10,16,290,10
3,2,03-A2,14,169,7,16,271,11,16,290,10
3,2,03-A2,9,132,8,22,231,10,16,290,10
3,2,03-A2,2,58,5,21,262,11,16,290,10
3,2,03-A2,19,442,10,44,592,13,16,290,10
3,2,03-A2,10,141,6,18,294,10,16,290,10
3,2,03-A2,14,240,9,16,272,10,16,290,10
3,2,03-A2,26,322,9,49,695,14,16,290,10
3,2,03-A2,0,343,9,48,593,14,16,290,10
3,2,03-A2,1,200,8,5,295,8,16,290,10
3,2,03-A2,16,708,10,20,531,11,16,290,10
3,2,03-A2,26,242,10,32,418,14,16,290,10
3,2,03-A2,25,338,11,31,534,15,16,290,10
3,2,03-A2,1,77,6,27,364,13,16,290,10
3,2,03-A2,13,196,10,14,307,10,16,290,10
3,2,03-A2,19,399,12,24,537,14,16,290,10
3,2,03-A2,11,36,4,23,269,11,16,290,10
3,2,03-A2,20,159,7,21,320,10,16,290,10
3,2,03-A2,36,518,13,40,644,13,16,290,10
3,2,03-A2,6,1084,17,70,1586,23,16,290,10
3,2,03-A2,8,184,9,25,378,12,16,290,10
3,2,03-A2,12,154,8,20,294,11,16,290,10
3,2,03-A2,13,377,12,19,545,15,16,290,10
3,2,03-A2,13,526,14,26,858,18,16,290,10
3,2,03-A2,5,190,10,14,314,13,16,290,10
4,2,03-A2,0,426,12,25,995,18,16,290,10
4,2,03-A2,0,473,12,30,979,17,16,290,10
4,2,03-A2,16,232,8,18,386,10,16,290,10
4,2,03-A2,6,78,6,12,333,11,16,290,10
4,2,03-A2,17,170,7,19,367,11,16,290,10
4,2,03-A2,12,296,8,16,366,10,16,290,10
4,2,03-A2,22,216,9,22,272,10,16,290,10
4,2,03-A2,6,296,10,12,452,12,16,290,10
4,2,03-A2,17,210,9,35,475,14,16,290,10
4,2,03-A2,14,348,9,17,607,11,16,290,10
4,2,03-A2,13,154,8,16,306,10,16,290,10
4,2,03-A2,15,363,12,33,630,13,16,290,10
4,2,03-A2,11,139,7,17,312,11,16,290,10
4,2,03-A2,26,1052,17,42,1804,21,16,290,10
4,2,03-A2,9,85,5,11,334,10,16,290,10
4,2,03-A2,15,272,9,19,488,11,16,290,10
4,2,03-A2,19,352,11,23,694,16,16,290,10
4,2,03-A2,11,394,9,23,1034,17,16,290,10
4,2,03-A2,10,167,9,12,375,12,16,290,10
4,2,03-A2,8,145,6,23,414,12,16,290,10
4,2,03-A2,11,321,8,13,530,10,16,290,10
4,2,03-A2,10,280,10,13,304,11,16,290,10
4,2,03-A2,25,310,9,27,447,11,16,290,10
4,2,03-A2,9,375,9,16,871,14,16,290,10
4,2,03-A2,12,253,9,15,381,12,16,290,10
4,2,03-A2,15,262,10,30,591,14,16,290,10
4,2,03-A2,9,217,7,17,373,11,16,290,10
4,2,03-A2,14,222,6,23,646,14,16,290,10
4,2,03-A2,12,140,5,17,316,8,16,290,10
4,2,03-A2,16,114,6,19,333,12,16,290,10
4,2,03-A2,26,1212,15,32,2017,18,16,290,10
4,2,03-A2,19,439,13,26,857,18,16,290,10
4,2,03-A2,19,181,8,24,483,12,16,290,10
4,2,03-A2,17,187,8,21,270,10,16,290,10
4,2,03-A2,15,283,9,26,471,13,16,290,10
4,2,03-A2,9,525,15,49,1298,18,16,290,10
4,2,03-A2,1,201,7,19,375,12,16,290,10
4,2,03-A2,1,152,9,21,303,12,16,290,10
4,2,03-A2,4,77,4,10,183,6,16,290,10
4,2,03-A2,17,203,8,21,326,11,16,290,10
4,2,03-A2,4,92,4,17,609,14,16,290,10
4,2,03-A2,19,233,10,23,368,12,16,290,10
4,2,03-A2,21,247,9,26,460,13,16,290,10
4,2,03-A2,16,340,8,21,775,13,16,290,10
4,2,03-A2,22,1275,10,28,1831,11,16,290,10
4,2,03-A2,21,263,10,36,498,14,16,290,10
4,2,03-A2,1,237,10,16,325,11,16,290,10
4,2,03-A2,2,125,7,16,295,11,16,290,10
4,2,03-A2,10,313,9,16,589,10,16,290,10
4,2,03-A2,14,139,6,20,944,17,16,290,10
4,2,03-A2,14,266,9,15,371,11,16,290,10
4,2,03-A2,27,161,7,31,340,11,16,290,10
4,2,03-A2,8,105,5,11,311,11,16,290,10
4,2,03-A2,17,457,11,20,563,12,16,290,10
4,2,03-A2,23,315,10,24,510,12,16,290,10
4,2,03-A2,14,215,9,18,377,12,16,290,10
4,2,03-A2,12,383,9,33,789,14,16,290,10
4,2,03-A2,16,119,6,17,216,10,16,290,10
4,2,03-A2,6,929,7,14,1701,13,16,290,10
4,2,03-A2,19,318,12,50,883,18,16,290,10
4,2,03-A2,14,423,12,32,637,15,16,290,10
4,2,03-A2,15,252,8,25,315,10,16,290,10
4,2,03-A2,27,750,15,43,1426,19,16,290,10
5,2,03-A2,0,327,10,10,556,10,16,290,10
5,2,03-A2,0,221,9,26,358,11,16,290,10
5,2,03-A2,0,371,11,37,752,18,16,290,10
5,2,03-A2,2,21,3,16,292,10,16,290,10
5,2,03-A2,12,382,12,13,595,16,16,290,10
5,2,03-A2,15,1019,18,52,1873,31,16,290,10
5,2,03-A2,0,152,8,27,320,12,16,290,10
5,2,03-A2,0,695,9,16,909,10,16,290,10
5,2,03-A2,6,363,11,23,753,14,16,290,10
5,2,03-A2,5,375,11,15,451,13,16,290,10
5,2,03-A2,8,303,10,30,468,13,16,290,10
5,2,03-A2,14,286,7,24,545,11,16,290,10
5,2,03-A2,16,164,9,25,288,11,16,290,10
5,2,03-A2,8,588,14,31,973,18,16,290,10
5,2,03-A2,13,191,9,18,293,13,16,290,10
5,2,03-A2,17,446,13,24,719,16,16,290,10
5,2,03-A2,4,173,8,9,284,9,16,290,10
5,2,03-A2,15,144,8,19,314,11,16,290,10
5,2,03-A2,0,241,11,0,487,11,16,290,10
5,2,03-A2,15,316,11,18,489,12,16,290,10
5,2,03-A2,15,655,14,27,1013,18,16,290,10
5,2,03-A2,14,576,14,28,894,17,16,290,10
5,2,03-A2,14,253,8,18,403,11,16,290,10
5,2,03-A2,13,53,4,19,291,10,16,290,10
5,2,03-A2,14,145,7,17,252,10,16,290,10
5,2,03-A2,17,446,13,24,961,19,16,290,10
5,2,03-A2,20,300,9,26,369,9,16,290,10
5,2,03-A2,18,103,6,26,363,10,16,290,10
5,2,03-A2,26,132,7,24,228,10,16,290,10
5,2,03-A2,19,303,11,21,502,15,16,290,10
5,2,03-A2,17,162,8,22,276,10,16,290,10
5,2,03-A2,9,146,7,17,392,11,16,290,10
5,2,03-A2,6,318,10,32,606,13,16,290,10
5,2,03-A2,0,222,7,27,295,9,16,290,10
5,2,03-A2,9,331,11,24,647,16,16,290,10
5,2,03-A2,17,115,7,23,208,10,16,290,10
5,2,03-A2,26,228,8,39,633,13,16,290,10
5,2,03-A2,26,231,8,26,395,10,16,290,10
5,2,03-A2,10,264,10,13,447,12,16,290,10
5,2,03-A2,8,380,11,11,503,12,16,290,10
5,2,03-A2,20,580,12,37,1283,18,16,290,10
5,2,03-A2,14,113,7,26,403,13,16,290,10
5,2,03-A2,19,204,8,19,311,9,16,290,10
5,2,03-A2,11,462,12,19,922,15,16,290,10
5,2,03-A2,0,9,2,5,210,10,16,290,10
5,2,03-A2,23,108,6,25,642,16,16,290,10
5,2,03-A2,16,371,9,24,375,10,16,290,10
5,2,03-A2,6,105,6,14,335,11,16,290,10
5,2,03-A2,32,433,12,58,1318,25,16,290,10
5,2,03-A2,30,286,10,35,427,11,16,290,10
5,2,03-A2,12,188,8,28,210,10,16,290,10
5,2,03-A2,14,279,10,34,455,13,16,290,10
5,2,03-A2,13,173,7,27,452,14,16,290,10
5,2,03-A2,0,230,10,10,405,13,16,290,10
5,2,03-A2,14,120,6,17,261,10,16,290,10
5,2,03-A2,4,36,3,7,140,6,16,290,10
5,2,03-A2,31,606,15,70,925,17,16,290,10
5,2,03-A2,9,714,11,14,640,12,16,290,10
5,2,03-A2,22,207,9,25,358,11,16,290,10
5,2,03-A2,12,152,7,15,486,11,16,290,10
5,2,03-A2,18,190,9,20,230,10,16,290,10
5,2,03-A2,12,441,14,31,614,15,16,290,10
5,2,03-A2,2,276,10,27,446,12,16,290,10
5,2,03-A2,5,774,13,36,1278,17,16,290,10
5,2,03-A2,5,290,10,12,430,13,16,290,10
5,2,03-A2,11,150,9,20,304,10,16,290,10
5,2,03-A2,20,220,10,35,654,17,16,290,10
5,2,03-A2,2,266,9,20,473,13,16,290,10
5,2,03-A2,11,232,7,14,653,15,16,290,10
5,2,03-A2,12,198,8,16,342,11,16,290,10
5,2,03-A2,9,1893,21,45,2547,23,16,290,10
5,2,03-A2,0,225,10,16,234,10,16,290,10
5,2,03-A2,5,311,10,14,620,14,16,290,10
5,2,03-A2,11,374,12,30,764,15,16,290,10
5,2,03-A2,23,244,10,40,386,13,16,290,10
5,2,03-A2,2,43,3,3,62,3,16,290,10
5,2,03-A2,14,367,13,18,440,13,16,290,10
5,2,03-A2,33,706,12,39,1336,17,16,290,10
5,2,03-A2,28,350,13,29,491,15,16,290,10
5,2,03-A2,9,249,10,11,440,12,16,290,10
5,2,03-A2,16,202,9,22,346,12,16,290,10
5,2,03-A2,21,214,8,23,341,10,16,290,10
5,2,03-A2,17,564,9,22,900,11,16,290,10
5,2,03-A2,27,306,10,38,611,14,16,290,10
5,2,03-A2,18,528,13,20,957,16,16,290,10
5,2,03-A2,9,81,6,13,338,12,16,290,10
5,2,03-A2,29,188,8,41,305,10,16,290,10
1,2,03-B1,5,277,9,28,445,13,14,359,10
1,2,03-B1,14,173,7,23,311,10,14,359,10
1,2,03-B1,13,292,10,30,453,12,14,359,10
1,2,03-B1,5,81,5,19,441,12,14,359,10
1,2,03-B1,14,293,8,15,464,11,14,359,10
1,2,03-B1,8,63,5,20,372,11,14,359,10
1,2,03-B1,17,442,13,18,710,16,14,359,10
1,2,03-B1,24,282,9,26,695,15,14,359,10
1,2,03-B1,23,274,9,28,549,14,14,359,10
1,2,03-B1,19,241,8,22,681,14,14,359,10
1,2,03-B1,22,570,13,30,1108,16,14,359,10
1,2,03-B1,13,108,7,20,368,13,14,359,10
1,2,03-B1,18,154,7,18,268,11,14,359,10
1,2,03-B1,19,461,11,28,662,13,14,359,10
1,2,03-B1,10,364,11,16,530,14,14,359,10
1,2,03-B1,11,340,11,25,539,13,14,359,10
1,2,03-B1,4,652,12,16,553,11,14,359,10
1,2,03-B1,1,318,10,31,524,14,14,359,10
1,2,03-B1,6,110,6,22,236,10,14,359,10
1,2,03-B1,20,208,8,31,381,11,14,359,10
1,2,03-B1,14,310,11,29,675,16,14,359,10
1,2,03-B1,6,173,8,22,417,12,14,359,10
1,2,03-B1,13,290,9,15,456,9,14,359,10
1,2,03-B1,25,139,7,30,319,11,14,359,10
1,2,03-B1,16,319,11,19,601,15,14,359,10
1,2,03-B1,7,727,14,44,1813,21,14,359,10
1,2,03-B1,25,387,11,28,506,14,14,359,10
1,2,03-B1,31,197,8,36,405,11,14,359,10
1,2,03-B1,9,365,9,11,732,14,14,359,10
1,2,03-B1,19,277,10,23,364,12,14,359,10
1,2,03-B1,10,199,7,57,488,12,14,359,10
1,2,03-B1,10,348,12,13,542,13,14,359,10
1,2,03-B1,19,306,11,24,517,13,14,359,10
1,2,03-B1,14,846,12,24,1936,18,14,359,10
1,2,03-B1,14,117,6,20,705,15,14,359,10
1,2,03-B1,14,331,13,16,586,15,14,359,10
1,2,03-B1,5,79,4,30,622,14,14,359,10
1,2,03-B1,21,441,11,39,804,19,14,359,10
1,2,03-B1,11,142,8,19,213,8,14,359,10
1,2,03-B1,17,237,9,33,474,14,14,359,10
1,2,03-B1,14,172,8,22,449,12,14,359,10
1,2,03-B1,13,221,8,19,380,11,14,359,10
1,2,03-B1,17,132,6,24,386,11,14,359,10
1,2,03-B1,16,237,10,26,470,11,14,359,10
1,2,03-B1,20,280,8,36,687,15,14,359,10
1,2,03-B1,3,394,11,25,491,12,14,359,10
1,2,03-B1,12,136,7,29,416,13,14,359,10
1,2,03-B1,18,156,7,20,352,11,14,359,10
1,2,03-B1,10,98,6,20,290,10,14,359,10
1,2,03-B1,26,267,8,25,362,11,14,359,10
1,2,03-B1,13,440,13,28,561,15,14,359,10
1,2,03-B1,34,223,9,42,446,14,14,359,10
1,2,03-B1,1,15,2,29,385,12,14,359,10
1,2,03-B1,22,1170,16,29,2584,27,14,359,10
1,2,03-B1,7,41,3,7,149,8,14,359,10
1,2,03-B1,16,158,8,17,256,11,14,359,10
1,2,03-B1,29,333,10,34,555,12,14,359,10
1,2,03-B1,6,265,10,15,515,15,14,359,10
1,2,03-B1,13,357,12,18,673,14,14,359,10
1,2,03-B1,8,226,9,13,397,12,14,359,10
1,2,03-B1,8,195,8,13,270,9,14,359,10
1,2,03-B1,9,515,11,16,1076,19,14,359,10
1,2,03-B1,9,123,7,26,441,13,14,359,10
1,2,03-B1,17,342,9,17,633,11,14,359,10
1,2,03-B1,20,474,11,25,767,14,14,359,10
1,2,03-B1,11,329,11,23,614,13,14,359,10
1,2,03-B1,23,126,7,18,376,13,14,359,10
1,2,03-B1,12,150,7,14,244,10,14,359,10
1,2,03-B1,4,359,9,7,589,12,14,359,10
1,2,03-B1,28,329,11,31,653,15,14,359,10
1,2,03-B1,20,195,8,23,456,13,14,359,10
1,2,03-B1,11,502,12,24,878,15,14,359,10
1,2,03-B1,18,263,9,22,412,13,14,359,10
1,2,03-B1,13,181,8,38,398,11,14,359,10
1,2,03-B1,13,261,10,30,377,10,14,359,10
1,2,03-B1,23,126,7,27,302,10,14,359,10
1,2,03-B1,26,283,9,33,444,13,14,359,10
1,2,03-B1,22,224,9,29,341,11,14,359,10
1,2,03-B1,15,332,11,16,629,15,14,359,10
1,2,03-B1,26,137,9,26,223,11,14,359,10
1,2,03-B1,12,104,6,16,349,10,14,359,10
1,2,03-B1,25,222,8,26,446,12,14,359,10
1,2,03-B1,13,148,7,14,324,12,14,359,10
1,2,03-B1,13,794,12,16,623,13,14,359,10
1,2,03-B1,20,332,11,31,587,16,14,359,10
1,2,03-B1,36,227,9,42,537,14,14,359,10
1,2,03-B1,9,585,10,11,896,13,14,359,10
1,2,03-B1,9,285,11,11,377,14,14,359,10
1,2,03-B1,36,231,9,43,599,17,14,359,10
1,2,03-B1,4,14,2,14,276,10,14,359,10
1,2,03-B1,17,424,8,20,764,11,14,359,10
1,2,03-B1,39,1792,23,44,3043,29,14,359,10
1,2,03-B1,5,29,4,21,259,10,14,359,10
1,2,03-B1,21,383,11,22,772,15,14,359,10
1,2,03-B1,18,155,6,24,361,11,14,359,10
1,2,03-B1,31,456,12,48,829,18,14,359,10
1,2,03-B1,2,2,1,24,235,10,14,359,10
1,2,03-B1,15,160,7,17,504,10,14,359,10
1,2,03-B1,16,134,7,21,297,11,14,359,10
1,2,03-B1,15,369,11,22,885,16,14,359,10
1,2,03-B1,30,163,7,40,320,10,14,359,10
1,2,03-B1,19,299,11,21,401,12,14,359,10
1,2,03-B1,27,153,8,27,416,14,14,359,10
1,2,03-B1,16,284,10,19,492,14,14,359,10
1,2,03-B1,26,252,10,31,468,13,14,359,10
1,2,03-B1,13,425,11,16,674,13,14,359,10
1,2,03-B1,12,171,7,16,472,13,14,359,10
1,2,03-B1,13,440,14,24,644,16,14,359,10
1,2,03-B1,23,702,16,31,1088,20,14,359,10
1,2,03-B1,7,295,7,13,629,12,14,359,10
1,2,03-B1,10,200,8,15,313,10,14,359,10
1,2,03-B1,25,307,11,32,626,15,14,359,10
1,2,03-B1,22,374,10,37,809,16,14,359,10
1,2,03-B1,21,278,10,25,502,14,14,359,10
1,2,03-B1,21,182,9,25,441,13,14,359,10
1,2,03-B1,18,163,7,24,283,11,14,359,10
1,2,03-B1,16,233,9,18,522,15,14,359,10
1,2,03-B1,12,363,10,23,1105,16,14,359,10
1,2,03-B1,24,959,15,39,1696,20,14,359,10
1,2,03-B1,19,269,9,28,800,16,14,359,10
1,2,03-B1,19,403,8,23,753,11,14,359,10
1,2,03-B1,20,196,8,24,362,12,14,359,10
1,2,03-B1,11,131,6,14,313,10,14,359,10
1,2,03-B1,11,188,8,12,511,11,14,359,10
1,2,03-B1,23,280,10,27,595,13,14,359,10
1,2,03-B1,17,390,12,23,760,17,14,359,10
1,2,03-B1,18,445,14,26,707,16,14,359,10
1,2,03-B1,12,318,10,14,565,12,14,359,10
1,2,03-B1,8,127,5,23,819,16,14,359,10
1,2,03-B1,12,3536,14,16,568,11,14,359,10
1,2,03-B1,14,94,4,18,223,10,14,359,10
1,2,03-B1,29,507,7,48,449,12,14,359,10
1,2,03-B1,10,181,7,15,442,12,14,359,10
1,2,03-B1,10,20,3,24,323,10,14,359,10
1,2,03-B1,17,190,8,22,611,13,14,359,10
1,2,03-B1,14,129,7,42,542,13,14,359,10
1,2,03-B1,21,455,12,34,686,16,14,359,10
1,2,03-B1,9,236,8,14,395,11,14,359,10
1,2,03-B1,23,260,11,24,462,15,14,359,10
2,2,03-B1,15,325,11,24,536,14,14,359,10
2,2,03-B1,14,355,11,30,809,17,14,359,10
2,2,03-B1,14,137,7,20,230,10,14,359,10
2,2,03-B1,2,235,10,16,277,11,14,359,10
2,2,03-B1,9,593,15,26,1099,19,14,359,10
2,2,03-B1,0,208,10,1,448,12,14,359,10
2,2,03-B1,11,364,12,17,480,15,14,359,10
2,2,03-B1,8,158,7,10,532,13,14,359,10
2,2,03-B1,19,276,8,22,409,10,14,359,10
2,2,03-B1,2,880,12,6,1709,17,14,359,10
2,2,03-B1,12,175,10,14,252,10,14,359,10
2,2,03-B1,12,298,9,13,501,11,14,359,10
2,2,03-B1,12,193,7,16,367,10,14,359,10
2,2,03-B1,5,155,6,14,288,10,14,359,10
2,2,03-B1,30,646,15,69,1897,28,14,359,10
2,2,03-B1,2,456,12,27,579,14,14,359,10
2,2,03-B1,9,227,8,25,278,10,14,359,10
2,2,03-B1,10,271,10,13,580,14,14,359,10
2,2,03-B1,8,485,13,32,591,15,14,359,10
3,2,03-B1,2,528,14,48,791,16,14,359,10
3,2,03-B1,0,421,11,33,982,16,14,359,10
3,2,03-B1,17,442,10,44,592,13,14,359,10
3,2,03-B1,17,258,10,25,467,14,14,359,10
3,2,03-B1,12,279,10,15,435,12,14,359,10
3,2,03-B1,18,667,15,23,1164,20,14,359,10
3,2,03-B1,14,138,7,21,225,10,14,359,10
3,2,03-B1,21,526,14,26,858,18,14,359,10
3,2,03-B1,9,153,7,15,615,15,14,359,10
3,2,03-B1,22,300,10,32,527,14,14,359,10
3,2,03-B1,20,194,8,33,346,11,14,359,10
3,2,03-B1,22,205,8,22,398,12,14,359,10
3,2,03-B1,14,184,9,25,378,12,14,359,10
3,2,03-B1,1,77,6,27,364,13,14,359,10
3,2,03-B1,14,169,7,16,271,11,14,359,10
3,2,03-B1,55,1084,17,73,1585,23,14,359,10
3,2,03-B1,16,133,7,21,361,12,14,359,10
3,2,03-B1,11,360,12,16,487,14,14,359,10
3,2,03-B1,21,399,12,24,537,14,14,359,10
3,2,03-B1,11,503,13,15,815,16,14,359,10
3,2,03-B1,25,546,13,31,872,16,14,359,10
3,2,03-B1,42,666,15,46,1231,25,14,359,10
4,2,03-B1,11,155,7,31,291,10,14,359,10
4,2,03-B1,26,363,12,33,630,13,14,359,10
4,2,03-B1,20,285,11,33,449,13,14,359,10
4,2,03-B1,12,196,10,18,348,11,14,359,10
4,2,03-B1,14,202,8,24,445,12,14,359,10
4,2,03-B1,19,191,8,25,273,10,14,359,10
4,2,03-B1,19,272,10,30,591,14,14,359,10
4,2,03-B1,18,321,9,29,610,13,14,359,10
4,2,03-B1,14,521,9,17,847,11,14,359,10
4,2,03-B1,23,1107,18,42,1804,21,14,359,10
4,2,03-B1,17,386,11,22,737,16,14,359,10
4,2,03-B1,14,79,5,16,223,10,14,359,10
4,2,03-B1,13,318,10,29,604,14,14,359,10
